,name,date,rating,review,critic
842,MadamRoastBeef,"Mar 20, 2021",10,"<span>WHAT AN AMAZING ALBUM! I Ordered EVERY Vinyl Copy AND I ordered the album on iTunes JUST to help boost it to #1... This album is STUNNING &amp; I love it so, so, so much! Thank you Lana for the nearly perfect record AND thank you for giving us SO many Vinyl Versions! I cannot wait to see what you do next AND I know the world is NOT ready! 10/10</span>",Positive
843,vitriolCossu,"Mar 20, 2021",10,"<span>Este álbum es una obra maestra, hay todo de Lana, su fuerte personalidad, su estética pero también algo nuevo y más íntimo, qué nunca nos había revelado - quizás sea también el último trabajo de la artista con su pseudónimo, sería una despedida perfecta de un ""personaje"" que nos lo ha dado todo y que ahora tiene que renacer como Persona. Ahora queremos Lizzie</span>",Positive
844,Rob0207,"Mar 19, 2021",10,"<span>A captivating, magically album that transports you into the world Lana has created. Not one bad song, an incredible peace of work.</span>",Positive
845,ViniGonzalez,"Mar 19, 2021",10,"White Dress, Tulsa Jesus Freak, Dark But Just A Game: These are all very different and beautifully produced songs. Lana keeps getting better!",Positive
846,Archellarchell,"Mar 20, 2021",10,"The best one so far! Didn’t expect she’ll go full on folk-country style & it works perfectly for her voice to be honest. “White Dress” as an opening track is a good choice, when first time listening, it felt odd especially in the chorus part but as it goes I got familiar with it and love it ever since — Overall it talks about fame, on her teenage days, working hard then getting into the music scene which she reminisces and wanting to go back, even though it’s not my story to tell, it is nostalgic at last. The vocals on “Let Me Love You Like A Woman” & “Tulsa Jesus Freak” are beyond amazing! There are production where it kind of reminiscent with her previous works such as “Wild At Heart” & “Yosemite” but they are improved versions—much profound. Though NFR! is still the best, chemtrails is much more exceptional and more personal.",Positive
847,Fercabema,"Mar 20, 2021",10,"<span>Lana del Rey has once again made a wonderful album, full of good lyrics with feeling and passion.  Thank you for your great work!</span>",Positive
848,Sugarhoney_0,"Mar 20, 2021",10,"<span>Amazing album! Work of art. Everything she touches is art<br/>Queen mother!!!!!</span>",Positive
849,kovacs93,"Mar 20, 2021",10,"<span>The album is perfect! Best songs: White Dress, Chemtrails Over The Country Club, Tulsa Jesus Freak, Dark But Just A Game, Yosemite, Dance Till We Die.<br/>I Love You Lana ❤️</span>",Positive
850,Javier1331,"Mar 20, 2021",10,<span>The sound of the nostalgia with a great sounds makes the Lana del Rey album's one of  her best record. She's natural and her voice is clear than ever. She's just her in all shapes.</span>,Positive
851,Ham99,"Mar 20, 2021",10,"<span>After her amazing album Norman **** Rockwell, Lana is back with another incredible album! Chemtrails  over the country club is clear proof that Lana is an evolving artist who deliver perfect music whenever they experiment in new music. Lana showed her true self in this masterpiece!</span>",Positive
852,Lanaxme,"Mar 20, 2021",10,"<span>WHAOUH, this is incredible she change so much of style but I love that , continue like that Del Rey</span>",Positive
853,mikolaj015,"Mar 20, 2021",10,"<span>Amazing work, she never disappointed. After nfr, she came with another material which is worth its weight in gold aka album of the year. lots of love for her ❤️.</span>",Positive
854,Lucydh,"Mar 20, 2021",10,"<span>incredibly beautiful, it has the potential to outrank NFR! For me! White dress might just be her best album opener to date</span>",Positive
857,Clemparadise,"Mar 20, 2021",10,"<span>Just a beautiful record, very personnal, I like this one and the rest of Lana Del Rey. She prooves, again, that her music is beyond the rest. The best song writter with Taylor Swift. I love the music and her voice, congrat Lana !</span>",Positive
858,nikkisuxx,"Mar 20, 2021",10,"<span>talented, brilliant, incredible, amazing, show stopping, spectacular, never the same, totally unique, completely not ever been done before, unafraid to reference or not reference, put it in a blender, sh!t on it, vomit on it, eat it, give birth to it.</span>",Positive
859,laiahr,"Mar 20, 2021",10,<span>amazing totally unique i love it lana made it again every song is beautiful</span>,Positive
860,Danielculin,"Mar 20, 2021",10,"Lana Del Rey is serving us a great album once again! There are so many great songs with such vocative lyrics. Songwriting and Lana’s voice are incredible, from the vunlerable voice in White Dress to the raw, country and angry in Dance Till We Die. Her best songs on this album are definetily White Dress, Chemtrails Over The Country Club, Tulsa Jesus Freak, Dark But Just A Game, Not All Who Wander Are Lost, Yosemite and Breaking Up Slowly. Lana Del Rey is again on the top of her game and I hope she will remain there with her next two albums and poetry book that are coming in following months and years.",Positive
861,samvrey,"Mar 20, 2021",10,"<span>Insanely good! Lana del Rey just proved again she is the most versatile artist alive. No one is doing it like her, this album is amazing!</span>",Positive
862,caydenc,"Mar 20, 2021",10,"<span>Truly a magnificent album Amazing vocals , Lana never fails to disappoint WORK OF AN ART ❤️</span>",Positive
863,hgerik,"Mar 20, 2021",8,"With ""Chemtrails Over The Country Club"" Lana proves again that she can compete with other recent artists due to her excellent songwriting skills. Throughout the Album you can hear songs from different genres, with different styles, while you may not like a few of them, you for sure will love other songs to heaven. Since some songs like ""White Dress"" are to experimental for MY taste I need to take some points there.But no matter a contender for Album of the Year at the next Grammy Awards so far, predictly gonna be hard competing with Swifts ""Evermore"" due they both have a huge alternative/folk touch.",Positive
864,joshuat17,"Mar 20, 2021",9,<span>Lana del Rey is back and better than ever! The OG true Queen of Alternative </span>,Positive
865,Taylanastan,"Mar 20, 2021",10,<span>Once again Lana did it. The album is very beautiful. Obsessed. It is very atmospheric and songwriting is so poetic. 10/10 easily</span>,Positive
866,callumswiftie,"Mar 20, 2021",9,"<span>I’m not a huge fan of Lana, but I think this album changed that for me. She takes you on a journey from White Dress through to For Free. I love this album so much. *mwah*</span>",Positive
868,carladelrey,"Mar 20, 2021",10,"<span>talented, brilliant, incredible, amazing, show stopping, spectacular, never the same, totally unique, completely not ever been done before, unafraid to reference or not reference, put it in a blender, **** on it, vomit on it, eat it, give birth to it</span>",Positive
869,kaileigh,"Mar 20, 2021",10,she’s done it again. beautiful album. sonically it’s dreamy. lyrically it’s poetic. aesthetically it’s kind and beautiful. I love how happy lana seems to be. she is surrounded by people she loves and who love her. love looks wonderful on her. and it is reflected in this incredible record. second listen really solidified each song for me and now not a single one is a skip. I am so grateful for her for giving us this album :),Positive
870,Sampa_io,"Mar 20, 2021",10,"<span>Álbum incrível, testemunho sincero e belo, um disco marcado pelo melhor de Lana Del Rey, adulta, apaixonada, reflexiva e selvagem.</span>",Positive
871,LilWezt,"Mar 20, 2021",10,"<span>As transições entre as faixas fluem como um rio! Um agradecimento especial as grandes White Dress, Tulsa Jesus Freak, Dark But Just a Game e Yosemite!</span>",Positive
872,ljmusic,"Mar 20, 2021",10,"<span>This album is amazing. The vocals, the lyrics and even the production is all superb. I am so proud of her.</span>",Positive
873,LDRstan4ever,"Mar 20, 2021",10,"<span>She never disappoints, the album overall is great, it had a messy rollout but ,its great, its not as good as nfr but i love the folky kinda influence fleur that it has, dance till we die-its very reminiscent of her Lizzy Grant era, overall a great album</span>",Positive
874,vmekayla,"Mar 20, 2021",10,<span>Chemtrails Over the Country Club may not be as good as Norman **** Rockwell but it has its own spice and sweetness.</span>,Positive
875,hopeindystopiia,"Mar 20, 2021",10,<span>Album of the year<br/>Album of the year Album of the year Album of the year Album of the year</span>,Positive
876,cristian8,"Mar 20, 2021",10,"<span>Es hermoso, completamente una obra de arte lana sabe hacer un buen álbum y como ser exitosa con el sin necesidad de promocionar demasido</span>",Positive
877,joeevans4203,"Mar 20, 2021",10,<span>I am absolutely in love with this album. She's done it again! The interpolation of How to Disappear is genius!</span>,Positive
878,Multiversal,"Mar 20, 2021",10,"<span>A true masterpiece. This album embodies so much that I like about Lana Del Rey. Every album Lana has ever put out has a different taste. This one is no exception. Excellent in every way. With a great vocal range and absolutely beautiful instrumentals, Lana is at her peak.<br/>It's truly unexpected and sublime.</span>",Positive
879,Yosto19,"Mar 20, 2021",10,<span>This is literally the best album from Lana Del Rey! Jack and Lana did such a great job! 10/10</span>,Positive
880,tonykhassale,"Mar 20, 2021",10,<span>This is just one proof that Lana is one of the best acts in music history. No more words than POETICAL!</span>,Positive
881,aapau,"Mar 20, 2021",9,<span>she is insane. Maybe the music could be different but her writer skills keep improving</span>,Positive
883,rachellyyoung,"Mar 20, 2021",10,"This album is absolutely incredible. She is not only a beautiful singer, but a lyrical genius and a poet. Absolutely amazing, nothing can compare",Positive
884,Alexanderdicun,"Mar 20, 2021",10,"<span>spectacular, her voice sounds amazing, the lyrics are powerful and the production, instrumentals, are so exquisite.</span>",Positive
885,AsaRayder,"Mar 20, 2021",10,"<span>Talented, brilliant, incredible, amazing, show-stopping, spectacular, never the same, totally unique, completely not ever been done before, unafraid to reference or not reference, put it in a blender, **** on it, vomit on it, eat it, give birth to it.</span>",Positive
886,ArianaWohoo,"Mar 20, 2021",10,This Album definetly Lift up to NFR . One of the best Albums of 2021 ! Highly recommended,Positive
887,Ninadula,"Mar 20, 2021",10,<span>The release of Chemtrails Over the Country Club just saved 2021. This album cleared my skin and solved all world issues</span>,Positive
888,hadara,"Mar 20, 2021",9,"<span>i think this is a really good album! it has lana's usual sound of an alternative/pop mix, but with folky undertones. as always, the lyricism is exceptional.</span>",Positive
889,Arvidknutsson,"Mar 20, 2021",10,"<span>Lana is such a good writer. Everything she says comes from the heart. She’s a poet. I feel like she’s becoming more independent in her music, which you can see from her happiness being more stabilized. Overall I love all the songs. The songs released before the album had more meaning when they were included with the album.</span>",Positive
890,HexSimmer,"Mar 20, 2021",10,"<span>This album is perfect in so many ways. The songs fit perfectly on the album, the beats are so soothing and Lana's singing is top tier. This definitely tops NFR!</span>",Positive
